0;399;16;false;16;false;64;false;16;false;true;true;true;true;188
0;1223;16;false;16;false;16;false;256;false;true;true;false;true;1070
0;691;16;true;16;true;16;true;16;true;true;true;false;true;1020
0;996;64;false;64;false;256;true;64;false;true;true;true;false;288
0;1291;64;false;64;false;16;false;64;false;true;true;true;false;183
0;1291;256;false;16;false;256;false;256;false;true;true;false;false;1700
0;57;4;false;64;false;64;false;64;false;false;true;true;true;183
0;165;256;false;64;false;64;false;64;false;true;true;false;true;620
0;1291;256;true;256;true;16;false;256;true;true;true;true;false;182
0;399;16;false;16;false;64;false;16;false;true;true;false;true;1960
0;691;4;false;4;false;64;false;4;false;true;true;false;true;3490
0;996;4;true;4;true;16;true;4;true;true;true;true;false;188
0;846;64;false;16;false;64;false;64;false;true;true;true;true;182
0;1223;64;true;256;true;64;true;64;true;true;true;false;true;1140
0;586;256;false;256;false;256;false;256;false;true;true;true;true;182
0;1291;256;false;16;false;256;false;256;false;true;true;true;false;116
0;691;4;false;4;false;64;false;4;false;true;true;true;true;218
0;1223;16;false;16;false;16;false;256;false;true;true;true;true;193
0;1191;16;true;16;true;16;true;64;false;true;true;false;true;1820
0;1211;16;false;16;false;64;false;16;false;true;true;false;true;1850
0;599;4;false;64;false;4;false;4;false;true;true;false;true;1030
0;456;64;false;64;false;64;false;64;false;true;true;false;false;3010
0;753;256;true;256;true;256;true;256;true;true;true;false;false;3020
0;540;4;true;256;true;4;true;4;true;true;true;true;false;990
0;972;16;false;64;true;16;false;16;false;true;true;false;true;620
0;753;256;true;256;true;256;true;256;true;true;true;true;false;720
0;936;16;true;256;false;16;true;16;true;true;true;false;true;1810
0;984;64;false;64;false;64;false;64;false;true;true;false;true;212
0;1211;16;false;16;false;64;false;16;false;true;true;true;true;288
0;1259;256;true;256;true;256;true;256;true;true;true;true;false;134
0;984;64;false;64;false;64;false;64;false;true;true;true;true;76
0;225;16;true;16;true;16;true;64;true;true;true;true;false;760
0;1008;64;false;64;false;256;true;64;false;true;true;true;false;1370
0;213;64;true;64;true;64;true;64;true;true;false;true;true;183
0;847;64;false;64;false;4;false;64;false;true;true;true;false;292
0;1211;64;false;256;false;64;false;64;false;true;true;true;false;218
0;599;4;false;64;false;4;false;4;false;true;true;true;true;218
0;846;64;false;64;false;256;false;64;false;false;true;true;false;212
0;78;64;true;64;true;64;true;64;true;false;true;true;false;670
0;972;4;false;4;false;4;false;256;false;true;true;true;true;76
0;1122;256;false;16;false;16;false;16;false;true;true;true;true;76
0;245;64;false;64;false;64;false;64;false;false;true;false;true;4030
0;1110;64;false;64;true;64;false;64;false;true;true;false;true;294
0;834;4;false;64;false;4;false;4;false;true;true;true;true;188
0;177;16;false;256;false;16;false;16;false;true;true;false;true;890
0;78;256;false;256;true;256;true;256;true;false;true;false;false;3720
0;398;16;false;256;false;16;false;16;false;true;true;true;true;212
0;398;64;false;16;false;64;false;64;false;true;true;false;true;900
0;703;16;false;16;false;256;false;16;false;true;true;true;false;430
0;177;16;false;256;false;16;false;16;false;true;true;true;true;190
0;348;64;true;64;false;64;false;64;false;true;true;false;true;1750
0;936;64;true;64;true;256;false;64;true;true;true;false;true;1820
0;972;4;false;4;false;4;false;256;false;true;true;false;true;188
0;1110;64;true;256;true;64;true;64;true;true;true;true;false;218
0;834;4;false;64;false;4;false;4;false;true;true;false;true;1170
0;398;16;false;256;false;16;false;16;false;true;true;false;true;1230
0;58;64;false;64;false;64;false;64;false;false;true;true;true;183
0;834;64;false;4;false;4;false;4;false;true;true;false;true;1100
0;78;64;true;64;true;64;true;64;true;false;true;false;false;4210
0;245;64;false;64;false;64;false;64;false;false;true;true;true;183
0;237;256;true;64;true;64;true;64;true;false;true;true;true;212
0;996;16;false;16;false;16;false;256;false;true;true;true;true;83
0;1110;4;false;256;true;4;false;4;false;true;true;false;true;850
0;972;64;false;64;false;64;false;256;true;true;true;true;false;288
0;58;64;false;64;false;64;false;64;false;false;true;false;true;990
0;753;4;false;256;false;4;false;4;false;true;true;true;false;182
0;237;256;true;64;true;64;true;64;true;false;true;false;true;1080
0;1211;64;false;64;false;256;false;64;false;true;true;false;true;212
0;456;64;false;64;false;64;false;64;false;true;true;true;false;1370
0;58;64;true;4;false;4;false;4;false;false;true;true;true;183
0;1028;256;true;16;true;256;true;256;true;false;true;true;false;190
0;1271;64;true;64;true;64;true;256;true;true;true;false;false;4360
0;753;64;false;4;true;4;true;4;true;true;true;true;false;200
0;20;64;false;4;false;4;false;4;false;true;true;false;true;1120
0;1211;64;false;64;false;256;false;64;false;true;true;true;true;134
0;740;16;false;256;false;16;false;16;false;true;true;true;true;218
0;399;64;true;64;true;256;true;64;true;true;true;false;true;760
0;20;64;false;4;false;4;false;4;false;true;false;true;false;212
0;1122;256;false;16;false;16;false;16;false;true;true;false;true;710
0;153;64;false;64;false;64;false;64;false;true;true;false;true;1660
0;996;64;true;64;true;64;true;64;false;true;true;false;true;2820
0;847;256;true;256;true;64;false;256;true;true;true;false;true;520
0;78;64;true;16;true;16;true;16;true;false;false;false;true;1950
0;20;64;false;4;false;4;false;4;false;true;false;false;false;2080
0;153;64;false;64;false;64;false;64;false;true;true;true;true;183
0;599;64;true;64;true;64;true;64;true;true;true;true;false;730
0;1271;64;true;64;true;64;true;256;true;true;true;true;false;116
0;20;64;false;4;false;4;false;4;false;true;true;true;true;183
0;703;4;false;64;false;4;false;4;false;true;true;false;true;2050
0;1291;256;false;64;false;256;false;256;false;false;true;true;false;190
0;972;256;true;256;true;256;true;256;true;true;true;true;false;212
0;859;64;false;16;true;16;true;16;true;true;true;false;true;1050
0;1291;16;true;256;true;16;true;16;true;true;true;false;false;1700
0;859;64;true;64;true;64;true;64;true;true;true;false;false;1490
0;78;256;false;64;false;64;false;64;false;true;true;false;true;1120
0;847;16;false;64;false;16;false;16;false;true;true;true;true;83
0;1110;16;false;4;false;16;false;16;false;true;true;true;false;830
0;373;4;false;4;false;64;false;4;false;true;true;true;true;830
0;703;4;false;64;false;4;false;4;false;true;true;true;true;134
0;0;16;true;16;true;16;true;16;true;true;false;true;true;200
0;728;16;false;16;false;256;false;16;false;true;true;true;true;500
0;78;256;false;64;false;64;false;64;false;true;true;true;true;294
0;1028;64;true;64;true;4;true;64;true;true;true;true;false;3520
0;716;16;false;16;false;256;false;16;false;false;true;true;true;183
0;691;4;false;4;false;4;false;16;false;true;true;false;true;1920
0;165;256;true;256;true;256;true;256;true;true;true;true;false;670
0;1211;16;false;16;false;16;true;16;false;true;true;false;true;1860
0;386;256;false;16;false;16;false;16;false;true;true;true;false;440
0;611;64;false;64;false;256;false;64;false;true;true;true;false;182
0;399;16;false;16;false;16;false;16;false;true;true;true;true;183
0;1028;256;true;16;true;256;true;256;true;true;true;true;false;212
0;1211;4;true;4;true;16;true;4;true;true;true;false;true;670
0;859;64;true;64;true;64;true;64;true;true;true;true;false;116
0;1291;16;true;256;true;16;true;16;true;true;true;true;false;134
0;540;16;true;16;true;64;false;16;true;true;true;true;false;890
0;948;64;false;16;true;16;true;16;true;true;true;false;true;1830
0;1028;256;true;16;true;256;true;256;true;true;true;false;false;3010
0;984;256;false;16;false;16;false;16;false;true;true;true;true;182
0;153;64;true;64;true;64;true;64;true;true;true;false;true;1120
0;386;64;false;4;false;4;false;4;false;true;true;true;false;770
0;704;4;false;4;false;64;false;4;false;true;true;true;true;292
0;201;64;true;64;true;64;true;256;true;true;true;false;true;1730
0;1271;4;false;4;false;4;false;16;false;true;true;true;true;195
0;386;64;false;4;false;4;false;4;false;true;true;false;false;2000
0;1271;4;false;4;false;4;false;16;false;true;true;false;true;1920
0;703;64;true;64;true;64;true;64;true;true;true;false;true;750
0;948;256;false;256;false;256;false;256;false;true;true;true;true;76
0;691;4;false;4;false;4;false;16;false;true;true;true;true;182
0;348;64;true;256;false;64;true;64;true;true;true;true;false;212
0;704;4;false;4;false;64;false;4;false;true;true;false;true;3490
0;1223;256;false;256;false;256;false;256;false;true;true;true;true;134
0;1271;16;true;64;true;16;true;16;true;true;true;false;false;2000
0;1122;16;true;256;false;256;false;256;false;true;true;true;false;288
0;936;4;false;4;false;16;true;4;false;true;true;false;true;550
0;948;64;true;64;true;64;true;64;false;true;true;false;true;1810
0;948;4;true;4;true;4;true;64;true;true;true;false;true;195
0;948;256;false;256;false;256;false;256;false;true;true;false;true;212
0;1211;4;true;4;true;4;true;256;false;true;true;false;true;1830
0;1191;256;false;256;false;256;false;64;true;true;true;false;true;1770
0;691;256;true;64;false;64;false;64;false;true;true;false;true;1090
0;1271;16;true;64;true;16;true;16;true;true;true;true;false;182
0;1291;256;true;256;true;64;true;256;true;true;true;true;false;158
0;57;256;false;64;false;64;false;64;false;true;true;true;false;1350
0;21;256;false;4;false;4;false;4;false;true;true;false;true;4030
0;716;64;false;16;false;16;false;16;false;true;true;false;false;1250
0;1211;256;true;256;true;256;false;256;true;true;true;false;true;1020
0;348;16;false;16;false;256;false;16;false;true;true;true;false;720
0;480;64;false;4;false;4;false;4;false;true;true;true;true;292
0;691;64;false;64;false;64;true;64;false;true;true;false;true;1840
0;599;4;true;64;true;4;true;4;true;true;true;true;false;1020
0;21;256;false;4;false;4;false;4;false;true;true;true;true;212
0;753;16;true;4;true;4;true;4;true;true;true;true;false;430
0;348;64;false;64;false;64;false;64;false;true;true;true;false;1370
0;480;64;false;4;false;4;false;4;false;true;true;false;true;600
0;834;4;true;16;true;4;true;4;true;true;true;false;true;1930
0;1291;64;false;64;false;64;true;64;false;true;true;true;false;182
0;847;64;false;4;false;64;false;64;false;true;true;true;true;740
0;1291;256;true;256;true;64;true;256;true;true;true;false;false;4210
0;1223;256;false;256;false;256;false;256;false;true;true;false;true;1200
0;753;16;false;256;false;16;false;16;false;true;true;true;false;182
0;153;64;false;4;false;4;false;4;false;false;true;true;true;190
0;1291;256;false;64;true;256;false;256;false;true;true;true;false;292
0;928;4;false;4;false;4;false;16;true;true;true;false;true;1010
0;753;4;false;256;false;4;false;4;false;true;true;false;false;2000
0;741;16;false;16;false;16;false;16;false;true;true;true;true;292
0;1223;64;true;64;true;64;true;64;true;true;true;false;true;183
0;145;64;true;64;true;64;true;64;true;true;false;true;true;190
0;948;64;false;64;false;64;false;256;false;true;true;true;false;212
0;540;16;true;16;true;64;true;16;true;true;true;false;true;860
0;846;16;false;16;false;256;true;16;false;true;true;false;true;1880
0;948;64;false;64;false;64;false;256;false;true;true;false;false;2820
0;348;64;false;64;false;64;false;64;false;true;true;false;false;3010
0;834;16;false;4;true;4;true;4;true;true;true;false;true;1120
0;516;64;true;64;true;64;true;64;true;true;true;false;true;540
0;1223;4;false;4;false;64;true;4;false;true;true;false;true;500
0;1211;4;false;4;false;64;true;4;false;true;true;false;true;1030
0;1020;64;true;256;false;64;true;64;true;true;true;false;true;1110
0;753;256;false;256;false;256;false;256;false;true;true;true;false;294
0;753;256;false;16;false;16;false;16;false;true;true;true;false;1820
0;1211;64;false;64;false;64;false;64;false;true;true;false;true;212
0;480;4;false;64;false;4;false;4;false;true;true;true;true;292
0;948;64;true;64;true;64;true;64;true;true;true;false;true;292
0;1291;256;false;256;false;64;false;256;false;true;true;true;true;182
0;21;64;false;16;false;16;false;16;false;true;true;true;true;183
0;586;64;false;64;false;64;false;4;false;true;true;true;false;1890
0;859;4;false;4;false;256;false;4;false;true;true;true;false;292
0;1109;256;false;256;false;256;false;256;false;false;true;true;false;1160
0;57;256;false;4;false;4;false;4;false;true;true;false;false;2000
0;834;256;true;256;true;256;true;256;true;true;true;false;true;188
0;753;256;false;16;false;16;false;16;false;true;true;false;false;2080
0;480;4;false;64;false;4;false;4;false;true;true;false;true;1260
0;753;256;false;256;false;256;false;256;false;true;true;false;false;3860
0;1211;64;false;64;false;64;false;64;false;true;true;true;true;158
0;57;256;false;4;false;4;false;4;false;true;true;true;false;720
0;1259;4;false;4;false;4;false;256;false;true;true;false;true;1970
0;611;256;false;16;false;256;false;256;false;true;true;true;false;212
0;1122;16;false;16;false;16;false;16;false;true;true;false;true;1860
0;456;256;true;4;false;4;false;4;false;true;true;false;true;870
0;480;16;false;16;false;64;false;16;false;true;true;true;false;720
0;1097;256;true;64;true;64;true;64;true;true;true;false;false;1220
0;1259;4;false;4;false;4;false;256;false;true;true;true;true;116
0;245;16;true;64;true;16;true;16;true;false;true;false;false;3720
0;1008;64;false;64;false;64;false;64;true;true;true;true;false;288
0;1122;16;false;16;false;16;false;16;false;true;true;true;true;76
0;1122;64;true;64;true;64;true;64;true;true;true;true;false;174
0;1259;4;false;4;false;256;false;4;false;true;true;true;false;292
0;1259;64;false;64;false;256;false;64;false;true;true;true;false;292
0;1259;4;false;4;false;256;false;4;false;true;true;false;false;2400
0;1110;16;false;64;false;16;false;16;false;true;true;true;true;173
0;1122;64;true;64;true;64;true;64;true;true;true;false;false;2040
0;728;4;false;256;false;4;false;4;false;true;true;false;true;1850
0;984;4;false;64;false;4;false;4;false;true;true;false;true;1940
0;984;4;false;64;false;4;false;4;false;true;true;true;true;76
0;728;4;false;256;false;4;false;4;false;true;true;true;true;212
0;516;16;false;16;false;16;false;16;false;true;true;true;true;218
0;984;64;false;64;false;64;false;64;false;false;true;true;false;1470
0;1097;4;true;64;true;64;true;64;true;true;true;false;true;760
0;1291;256;true;4;false;256;true;256;true;true;true;true;false;292
0;984;64;false;64;false;64;false;64;false;true;false;true;true;190
0;189;64;true;64;true;64;true;256;true;true;true;false;true;1730
0;189;16;false;16;false;64;true;16;false;true;true;false;true;1370
0;740;16;false;16;false;256;false;16;false;true;true;true;false;212
0;972;16;true;16;true;64;true;16;true;true;true;false;true;292
0;984;64;false;64;false;64;false;64;false;true;false;false;true;1950
0;1008;16;false;16;false;256;false;16;false;true;true;true;true;123
0;1020;256;true;256;true;256;true;256;true;true;true;false;false;2770
0;78;64;true;64;true;64;true;64;true;false;false;true;true;1600
0;78;64;true;16;true;16;true;16;true;false;true;true;true;190
0;386;4;false;64;false;4;false;4;false;true;true;false;true;1210
0;960;64;false;64;false;256;true;64;false;true;true;false;true;1860
0;1097;256;true;256;true;256;true;256;true;true;true;false;true;1860
0;1008;4;false;4;false;64;false;4;false;true;true;true;true;158
0;1020;16;true;16;true;64;false;16;true;true;true;false;true;2950
0;201;64;false;64;false;64;false;64;false;true;true;false;true;900
0;1008;4;false;4;false;64;false;4;false;true;true;false;true;183
0;972;16;false;16;false;256;false;16;false;true;true;false;false;294
0;58;16;true;64;true;64;true;64;true;false;true;true;true;212
0;78;64;true;64;true;64;true;64;true;false;false;false;true;1950
0;972;16;false;16;false;256;false;16;false;true;true;true;false;174
0;540;64;true;64;true;64;true;64;true;true;true;false;true;760
0;237;256;false;256;false;256;false;256;false;true;true;false;true;2130
0;810;16;false;16;false;16;false;64;true;true;true;false;true;1880
0;1020;256;true;256;true;256;true;256;true;true;true;true;false;134
0;245;4;false;4;false;64;true;4;false;true;true;true;false;730
0;753;64;false;16;true;16;true;16;true;true;true;false;true;1840
0;847;256;true;64;true;256;true;256;true;true;true;true;false;440
0;883;4;true;256;true;4;true;4;true;true;true;true;false;182
0;753;4;false;256;false;4;false;4;false;true;true;true;true;134
0;716;256;true;256;true;256;true;256;true;true;true;false;true;680
0;753;16;true;256;true;16;true;16;true;true;true;true;false;990
0;611;64;false;16;false;64;false;64;false;true;true;true;false;212
0;846;16;true;16;true;64;false;16;true;true;true;false;true;1840
0;691;64;true;64;true;256;true;64;true;true;true;true;false;292
0;753;16;false;16;false;16;false;16;false;false;true;false;true;1120
0;1271;64;false;64;false;64;false;64;false;true;true;true;true;122
0;153;64;true;64;true;64;true;64;true;true;false;true;true;183
0;1291;16;true;16;true;256;true;16;true;true;true;true;false;158
0;834;64;false;4;false;4;false;4;false;true;true;true;true;292
0;1122;16;false;256;false;256;false;256;false;true;true;false;false;1190
0;1271;64;false;64;false;64;false;64;false;true;true;false;true;1200
0;936;4;false;4;false;4;false;64;true;true;true;false;true;1800
0;165;64;true;64;true;64;true;64;true;true;true;false;true;840
0;599;256;false;16;false;16;false;16;false;true;true;false;true;1230
0;960;16;false;256;false;16;false;16;false;true;true;true;false;173
0;189;64;false;4;false;4;false;4;false;true;true;true;true;830
0;753;16;false;16;false;16;false;16;false;false;true;true;true;212
0;1122;16;false;256;false;256;false;256;false;true;true;true;false;1110
0;741;4;true;4;true;4;true;64;true;true;true;true;false;1010
0;960;16;true;16;true;16;true;16;false;true;true;false;true;1880
0;78;64;true;16;true;16;true;16;true;false;true;false;true;3100
0;1097;256;false;4;false;4;false;4;false;true;true;true;false;116
0;189;64;false;4;false;4;false;4;false;true;true;false;true;2160
0;948;256;false;4;false;4;false;4;false;true;true;false;true;1020
0;480;64;false;64;false;64;false;256;true;true;true;false;true;1320
0;948;256;false;4;false;4;false;4;false;true;true;true;true;940
0;859;16;false;16;false;64;false;16;false;true;true;true;false;292
0;846;256;false;256;false;4;false;256;false;true;true;false;false;2000
0;599;256;false;16;false;16;false;16;false;true;true;true;true;500
0;936;16;false;64;false;16;false;16;false;true;true;false;true;520
0;1291;64;false;64;true;64;false;64;false;true;true;true;false;292
0;936;16;false;64;false;16;false;16;false;true;true;true;true;218
0;213;4;false;64;false;4;false;4;false;true;true;true;true;940
0;21;256;false;64;false;64;false;64;false;true;true;true;false;1350
0;213;4;false;64;false;4;false;4;false;true;true;false;true;1660
0;948;4;false;256;false;4;false;4;false;true;true;false;true;1780
0;1008;4;true;16;true;4;true;4;true;true;true;true;false;116
0;189;64;true;16;false;16;false;16;false;true;true;false;true;770
0;996;16;true;16;true;16;true;64;false;true;true;false;true;4210
0;846;256;true;16;true;256;true;256;true;true;true;false;true;720
0;540;4;false;4;false;16;false;4;false;true;false;true;false;183
0;1028;64;false;64;false;4;true;64;false;true;true;true;false;980
0;960;4;true;4;true;4;true;64;false;true;true;false;true;2000
0;1259;64;false;64;false;64;false;64;false;true;true;false;true;212
0;540;64;false;4;false;4;false;4;false;true;true;false;false;3720
0;753;64;false;4;false;4;false;4;false;true;true;false;false;3720
0;972;64;false;64;false;64;true;64;false;true;true;false;true;292
0;1271;64;true;64;true;256;true;64;true;true;true;true;false;134
0;753;64;false;4;false;4;false;4;false;true;true;true;false;3520
0;1259;64;false;64;false;64;false;64;false;true;true;true;true;76
0;540;64;false;4;false;4;false;4;false;true;true;true;false;770
0;753;16;false;64;true;16;false;16;false;true;true;true;false;174
0;516;4;false;256;false;4;false;4;false;true;true;true;true;740
0;225;64;true;64;false;64;false;64;false;false;true;true;true;183
0;1271;64;true;64;true;256;true;64;true;true;true;false;false;1960
0;399;4;false;4;false;4;false;16;false;true;true;true;true;212
0;1291;64;false;64;false;16;true;64;false;true;true;true;false;218
0;348;64;false;64;false;64;true;64;false;false;true;true;true;183
0;373;16;false;16;false;16;false;16;false;true;true;true;false;193
0;456;4;false;4;false;4;false;64;false;true;true;true;false;1890
0;704;16;false;4;false;16;false;16;false;true;true;true;true;218
0;728;64;false;64;false;64;false;256;false;true;true;true;false;212
0;20;64;false;4;false;4;false;4;false;true;false;true;true;1600
0;398;16;false;64;false;16;false;16;false;true;true;false;true;2130
0;165;64;true;64;true;64;true;64;true;true;false;false;true;830
0;480;16;false;16;false;16;false;256;false;true;true;true;false;740
0;704;256;false;64;false;256;false;256;false;true;true;true;true;182
0;20;64;false;4;false;4;false;4;false;true;false;false;true;3740
0;165;64;true;64;true;64;true;64;true;true;false;true;true;183
0;456;16;true;16;true;64;true;16;true;true;true;false;true;800
0;398;16;false;64;false;16;false;16;false;true;true;true;true;292
0;936;16;false;16;false;16;false;16;true;true;true;false;true;1010
0;177;64;true;64;false;64;true;64;true;true;false;true;true;190
0;145;256;false;256;false;256;false;256;false;true;true;true;true;183
0;1211;64;true;64;true;64;false;64;true;true;true;false;true;980
0;1122;64;false;16;false;16;false;16;false;false;true;true;true;212
0;245;64;true;64;true;256;false;64;true;false;true;true;true;183
0;972;16;false;16;false;64;true;16;false;true;true;false;true;292
0;1028;256;true;256;true;16;true;256;true;true;true;true;false;182
0;153;256;false;64;false;64;false;64;false;false;true;true;true;212
0;1008;4;false;4;false;4;false;256;false;true;true;true;false;1760
0;245;4;true;64;true;4;true;4;true;false;true;false;false;3720
0;611;256;false;256;false;16;false;256;false;true;true;true;true;173
0;1008;4;false;4;false;4;false;256;false;true;true;false;false;3750
0;883;16;false;64;true;16;false;16;false;true;true;true;false;770
0;399;16;true;64;true;16;true;16;true;false;true;true;true;183
0;741;64;true;64;true;64;true;64;true;true;true;true;false;182
0;1110;16;false;4;false;16;false;16;false;true;true;true;true;83
0;948;4;false;256;true;4;false;4;false;true;true;false;true;1070
0;740;64;false;4;false;64;false;64;false;true;true;true;false;1030
0;834;4;false;4;false;4;false;4;false;true;true;false;true;1890
0;1211;4;false;4;false;256;false;4;false;true;true;true;true;188
0;456;4;true;4;true;64;true;4;true;true;true;false;true;900
0;1223;16;false;256;true;16;false;16;false;true;true;false;true;980
0;57;64;false;4;false;4;false;4;false;true;true;true;false;1350
0;704;16;false;16;false;4;false;16;false;true;true;true;true;288
0;58;64;true;16;true;16;true;16;true;false;true;true;true;183
0;348;64;true;256;true;64;true;64;true;true;true;false;true;1120
0;58;64;true;16;true;16;true;16;true;false;true;false;true;1730
0;348;64;false;4;false;4;false;4;false;false;true;true;true;212
0;57;64;false;4;false;4;false;4;false;true;true;false;false;2560
0;716;16;false;64;false;16;false;16;false;true;true;true;true;212
0;972;4;false;4;false;16;false;4;false;true;true;true;true;218
0;1110;16;false;16;false;256;true;16;false;true;true;false;true;1050
0;996;256;true;256;true;256;true;256;true;true;true;false;true;1750
0;984;16;true;256;false;16;true;16;true;true;true;false;true;520
0;1028;16;false;256;false;16;false;16;false;false;true;false;true;1190
0;1110;16;false;16;false;64;false;16;false;true;true;true;true;76
0;1028;16;false;256;false;16;false;16;false;false;true;true;true;212
0;1211;4;false;4;false;256;false;4;false;true;true;false;true;720
0;57;64;true;64;false;64;false;64;false;false;true;true;true;183
0;716;16;false;64;false;16;false;16;false;true;true;false;true;1110
0;0;4;false;64;true;64;true;64;true;true;true;false;true;1750
0;996;16;false;256;false;16;false;16;false;true;true;true;false;123
0;753;16;false;64;false;16;false;16;false;false;true;true;false;1470
0;1291;64;false;64;false;256;false;64;false;true;true;true;false;292
0;1008;16;false;16;false;64;false;16;false;true;true;true;false;158
0;189;64;false;4;false;4;false;4;false;true;true;false;false;2950
0;1020;4;true;64;false;4;true;4;true;true;true;true;false;292
0;189;16;true;16;true;16;true;64;false;true;false;true;true;190
0;972;16;false;16;false;16;false;64;false;true;true;false;true;960
0;456;64;false;256;false;64;false;64;false;true;true;true;false;292
0;1191;256;false;256;false;256;false;4;false;true;true;true;true;270
0;201;4;false;64;false;4;false;4;false;true;true;false;false;2000
0;972;16;false;16;false;16;false;64;false;true;true;true;true;76
0;0;64;false;64;false;64;false;64;false;true;true;true;true;183
0;1020;16;false;256;false;16;false;16;false;true;true;false;false;2130
0;996;4;false;4;false;4;false;64;false;true;true;true;false;190
0;984;16;false;16;false;256;false;16;false;true;true;true;true;83
0;237;64;false;4;false;4;false;4;false;true;true;false;true;860
0;165;64;true;64;true;64;true;256;true;true;false;true;true;190
0;691;16;false;16;false;256;false;16;false;true;true;true;true;158
0;753;64;true;64;true;64;true;256;false;true;true;false;true;1070
0;1020;16;false;256;false;16;false;16;false;true;true;true;false;173
0;225;256;false;4;false;4;false;4;false;false;true;true;true;183
0;996;16;true;16;true;16;true;64;true;true;true;true;false;116
0;716;64;false;256;false;64;false;64;false;true;true;false;false;1650
0;237;64;false;4;false;4;false;4;false;true;true;true;true;218
0;996;4;false;4;false;4;false;64;false;true;true;false;false;1470
0;810;256;true;256;true;256;true;256;false;true;true;false;true;1060
0;1110;64;false;4;false;64;false;64;false;true;true;true;true;300
0;201;4;false;256;false;4;false;4;false;true;true;false;false;2000
0;996;16;true;16;true;16;true;64;true;true;true;false;false;2100
0;245;16;false;16;false;4;false;16;false;true;true;true;true;183
0;928;256;true;256;true;256;true;16;true;true;true;false;true;1870
0;225;64;true;16;false;16;false;16;false;false;true;true;true;190
0;201;64;false;64;false;64;false;64;false;true;false;true;true;190
0;948;64;false;64;false;64;false;256;true;true;true;false;true;1850
0;936;4;true;256;false;4;true;4;true;true;true;false;true;1840
0;456;64;false;16;false;16;false;16;false;false;true;true;true;212
0;165;16;false;16;false;16;false;256;false;true;true;true;true;200
0;741;64;false;64;false;64;false;256;false;true;true;false;true;1930
0;1271;4;false;4;false;16;false;4;false;true;true;true;true;300
0;480;16;true;64;false;16;true;16;true;true;true;false;true;670
0;456;256;false;64;false;64;false;64;false;true;true;false;true;2370
