0;516;64;true;256;false;64;true;64;true;true;false;false;true;813.72314;654.16675;541.585;494.08435;
0;361;64;true;64;true;64;true;64;true;true;false;false;true;0.0;913.5002;795.0673;925.68396;
0;948;256;false;256;false;256;false;256;false;true;false;false;true;0.0;495.32172;611.2055;519.7207;
0;611;64;true;64;true;16;true;64;true;true;true;false;true;0.0;0.0;950.526;372.12366;
0;153;256;false;64;false;64;false;64;false;false;false;false;true;0.0;412.70978;512.11115;395.82874;
0;361;64;true;64;true;64;true;64;true;true;false;true;true;0.0;14.64;0.0;0.0;
0;948;256;false;256;false;256;false;256;false;true;false;true;true;0.0;0.0;12.0;0.0;
0;516;256;false;256;false;256;false;256;true;false;false;false;false;304.00793;0.0;0.0;0.0;
0;586;256;false;256;false;256;false;256;true;false;false;false;true;0.0;0.0;42.068554;0.0;
0;847;256;true;256;true;256;true;256;true;false;true;false;false;115.26056;0.0;0.0;0.0;
0;1271;16;false;64;true;16;false;16;false;false;false;false;true;273.96783;0.0;0.0;0.0;
0;972;16;false;16;false;256;false;16;false;false;true;false;false;0.0;312.38434;337.57117;372.83167;
0;348;64;true;16;false;16;false;16;false;true;true;false;true;840.95087;0.0;548.85785;735.86334;
0;225;64;false;64;false;256;false;64;false;false;true;false;false;500.9109;491.64792;501.53625;506.07657;
0;972;16;false;16;false;256;false;16;false;false;true;true;false;0.0;5.1510115;140.84103;506.26025;
0;225;64;false;64;false;256;false;64;false;false;true;true;false;207.96074;0.0;0.0;0.0;
0;399;256;false;64;true;64;true;64;true;true;false;false;false;799.0831;751.47424;790.811;0.0;
0;1259;64;false;256;false;64;false;64;false;true;true;true;false;626.7206;631.44385;0.0;710.92145;
0;691;64;true;64;true;256;true;64;true;true;false;false;false;746.9674;599.433;641.08325;942.51324;
0;58;256;false;64;false;64;false;64;false;false;false;false;false;0.0;226.62141;234.76526;0.0;
0;1097;64;false;16;false;16;false;16;false;true;true;false;true;0.0;532.55536;557.3337;0.0;
0;1259;256;true;256;false;256;true;256;true;true;true;true;false;638.6059;543.95447;0.0;430.21805;
0;165;4;true;4;true;16;true;4;true;true;false;false;false;1202.8229;1174.4324;1219.8744;1221.736;
0;1097;64;false;16;false;16;false;16;false;true;true;true;true;0.0;628.6971;692.5866;0.0;
0;373;64;true;64;true;64;false;64;true;false;false;false;true;471.0131;0.0;0.0;553.4097;
0;1259;256;true;256;false;256;true;256;true;true;true;false;false;495.8348;451.29968;0.0;598.2462;
0;213;4;false;4;false;4;false;256;false;false;false;false;true;441.1244;184.00761;0.0;260.19196;
0;1223;64;true;64;true;64;true;64;true;false;true;false;false;163.21461;117.706665;0.0;314.08713;
0;177;16;true;16;true;64;true;16;true;false;false;false;false;873.9426;842.3005;0.0;1078.0;
0;598;4;false;64;true;4;false;4;false;false;false;false;false;190.85013;0.0;62.517082;38.598938;
0;1259;64;false;256;false;64;false;64;false;true;true;false;false;374.67316;410.6775;0.0;402.73044;
0;189;256;true;16;true;16;true;16;true;true;true;false;false;0.0;0.0;313.4618;0.0;
0;237;16;true;64;true;16;true;16;true;true;true;false;false;0.0;4.0;56.248943;0.0;
0;456;64;false;64;false;64;false;256;true;true;true;false;true;753.62714;609.3302;745.92114;0.0;
0;1008;4;true;256;false;4;true;4;true;true;true;true;false;0.0;53.68579;0.0;0.0;
0;0;16;true;16;true;16;true;16;true;true;false;false;true;0.0;1188.1156;1014.2737;0.0;
0;165;256;false;256;false;256;false;256;true;true;true;false;false;773.3441;715.9578;730.85974;714.6349;
0;516;64;false;64;false;64;false;64;true;false;false;false;false;526.704;193.86697;245.27028;370.76575;
